Time,Insert Time,Communication Status,Power Factor,Energy ( kilowatt hour ),Voltage Phase R B ( volt )
26-Jan-2021 10:27:10 PM,26-Jan-2021 10:25:47 PM,Normal,0.9,403132,400.2
26-Jan-2021 10:42:10 PM,26-Jan-2021 10:40:49 PM,Normal,0.9,403132.8,400.1
26-Jan-2021 10:57:10 PM,26-Jan-2021 10:55:51 PM,Normal,0.9,403133.6,401.2
26-Jan-2021 11:12:10 PM,26-Jan-2021 11:10:48 PM,Normal,0.9,403134.5,401.2
26-Jan-2021 11:27:10 PM,26-Jan-2021 11:25:50 PM,Normal,0.9,403135.3,401.7
26-Jan-2021 11:42:10 PM,26-Jan-2021 11:40:47 PM,Normal,0.9,403136.1,401.9
26-Jan-2021 11:57:10 PM,26-Jan-2021 11:55:44 PM,Normal,0.9,403136.9,402.5
27-Jan-2021 12:12:10 AM,27-Jan-2021 12:10:46 AM,Normal,0.9,403137.8,399.8
27-Jan-2021 12:27:10 AM,27-Jan-2021 12:25:48 AM,Normal,0.9,403138.6,400
27-Jan-2021 12:42:10 AM,27-Jan-2021 12:40:50 AM,Normal,0.9,403139.4,400.4
27-Jan-2021 12:57:10 AM,27-Jan-2021 12:55:52 AM,Normal,0.9,403140.1,400.7
27-Jan-2021 1:12:10 AM,27-Jan-2021 1:10:49 AM,Normal,0.9,403140.4,400.8
27-Jan-2021 1:27:10 AM,27-Jan-2021 1:25:46 AM,Normal,0.9,403140.6,400.8
27-Jan-2021 1:42:10 AM,27-Jan-2021 1:40:48 AM,Normal,0.9,403140.9,400.9
27-Jan-2021 2:12:11 AM,27-Jan-2021 2:10:47 AM,Normal,0.9,403141.5,401.7
27-Jan-2021 2:27:11 AM,27-Jan-2021 2:25:48 AM,Normal,0.9,403141.8,401.8
27-Jan-2021 2:42:11 AM,27-Jan-2021 2:40:45 AM,Normal,0.9,403142.1,402
27-Jan-2021 2:57:11 AM,27-Jan-2021 2:55:47 AM,Normal,0.9,403142.9,402.5
27-Jan-2021 3:12:11 AM,27-Jan-2021 3:10:49 AM,Normal,0.9,403143.7,402.9
27-Jan-2021 3:27:11 AM,27-Jan-2021 3:25:51 AM,Normal,0.9,403144.5,403.2
27-Jan-2021 3:42:11 AM,27-Jan-2021 3:40:53 AM,Normal,0.9,403145.2,402.5
27-Jan-2021 3:57:11 AM,27-Jan-2021 3:55:50 AM,Normal,0.9,403146,402.6
27-Jan-2021 4:12:11 AM,27-Jan-2021 4:10:47 AM,Normal,0.9,403146.8,402.7
27-Jan-2021 4:27:11 AM,27-Jan-2021 4:25:49 AM,Normal,0.9,403147.6,403
27-Jan-2021 4:42:11 AM,27-Jan-2021 4:40:51 AM,Normal,0.9,403148.4,402.9
27-Jan-2021 4:57:11 AM,27-Jan-2021 4:55:48 AM,Normal,0.9,403149.1,403
27-Jan-2021 5:12:11 AM,27-Jan-2021 5:10:50 AM,Normal,0.9,403149.9,402.5
27-Jan-2021 5:27:11 AM,27-Jan-2021 5:25:52 AM,Normal,0.9,403150.7,402.8
27-Jan-2021 5:42:11 AM,27-Jan-2021 5:40:49 AM,Normal,0.9,403151.5,402.2
27-Jan-2021 5:57:11 AM,27-Jan-2021 5:55:51 AM,Normal,0.9,403152.2,402
27-Jan-2021 6:12:11 AM,27-Jan-2021 6:10:53 AM,Normal,0.9,403153,401.1
27-Jan-2021 6:27:11 AM,27-Jan-2021 6:25:50 AM,Normal,0.9,403153.8,401.1
27-Jan-2021 6:42:11 AM,27-Jan-2021 6:40:52 AM,Normal,0.9,403154.6,400.7
27-Jan-2021 6:57:11 AM,27-Jan-2021 6:55:49 AM,Normal,0.9,403155.3,401.1
27-Jan-2021 7:12:11 AM,27-Jan-2021 7:10:51 AM,Normal,0.9,403156.1,400.6
27-Jan-2021 7:27:11 AM,27-Jan-2021 7:25:48 AM,Normal,0.9,403156.9,401.4
27-Jan-2021 7:42:11 AM,27-Jan-2021 7:40:50 AM,Normal,0.9,403157.7,401
27-Jan-2021 7:57:11 AM,27-Jan-2021 7:55:47 AM,Normal,0.9,403158.4,400.7
27-Jan-2021 8:12:11 AM,27-Jan-2021 8:10:53 AM,Normal,0.9,403159.2,400.7
27-Jan-2021 8:27:11 AM,27-Jan-2021 8:25:46 AM,Normal,0.9,403159.7,400.7
27-Jan-2021 8:42:11 AM,27-Jan-2021 8:40:48 AM,Normal,0.9,403160,400.2
27-Jan-2021 8:57:11 AM,27-Jan-2021 8:55:49 AM,Normal,0.9,403160.3,400.9
27-Jan-2021 9:12:11 AM,27-Jan-2021 9:10:46 AM,Normal,0.9,403160.6,400.2
27-Jan-2021 9:27:11 AM,27-Jan-2021 9:25:48 AM,Normal,0.9,403160.8,400.4
27-Jan-2021 9:42:11 AM,27-Jan-2021 9:40:45 AM,Normal,0.9,403161.1,398.1
27-Jan-2021 9:57:11 AM,27-Jan-2021 9:55:47 AM,Normal,0.9,403161.4,394.6
27-Jan-2021 10:27:11 AM,27-Jan-2021 10:25:51 AM,Normal,0.9,403162,394
27-Jan-2021 10:42:11 AM,27-Jan-2021 10:40:48 AM,Normal,0.9,403162.3,393
27-Jan-2021 10:57:11 AM,27-Jan-2021 10:55:49 AM,Normal,0.9,403162.5,398.9
27-Jan-2021 11:12:11 AM,27-Jan-2021 11:10:46 AM,Normal,0.9,403162.8,399.4
27-Jan-2021 11:27:11 AM,27-Jan-2021 11:25:47 AM,Normal,0.9,403163.1,398.6
27-Jan-2021 11:42:11 AM,27-Jan-2021 11:40:49 AM,Normal,0.9,403163.4,399.2
27-Jan-2021 11:57:11 AM,27-Jan-2021 11:55:51 AM,Normal,0.9,403163.7,399.3
27-Jan-2021 12:12:12 PM,27-Jan-2021 12:10:52 PM,Normal,0.9,403163.9,399
27-Jan-2021 12:27:12 PM,27-Jan-2021 12:25:54 PM,Normal,0.9,403164.2,399.5
27-Jan-2021 12:42:12 PM,27-Jan-2021 12:40:51 PM,Normal,0.9,403164.5,399.2
27-Jan-2021 12:57:12 PM,27-Jan-2021 12:55:47 PM,Normal,0.9,403164.8,399.6
27-Jan-2021 1:12:12 PM,27-Jan-2021 1:10:49 PM,Normal,0.9,403165.1,399.8
27-Jan-2021 1:27:12 PM,27-Jan-2021 1:25:51 PM,Normal,0.9,403165.4,399.3
27-Jan-2021 1:42:12 PM,27-Jan-2021 1:40:48 PM,Normal,0.9,403165.6,399.3
27-Jan-2021 1:57:12 PM,27-Jan-2021 1:55:49 PM,Normal,0.9,403165.9,399.3
27-Jan-2021 2:12:12 PM,27-Jan-2021 2:10:47 PM,Normal,0.9,403166.2,398.4
27-Jan-2021 2:27:12 PM,27-Jan-2021 2:25:48 PM,Normal,0.9,403166.5,399
27-Jan-2021 2:42:12 PM,27-Jan-2021 2:40:49 PM,Normal,0.9,403166.8,399.5
27-Jan-2021 2:57:12 PM,27-Jan-2021 2:55:46 PM,Normal,0.9,403167.1,399.2
27-Jan-2021 3:12:12 PM,27-Jan-2021 3:10:48 PM,Normal,0.9,403167.3,399.3
27-Jan-2021 3:27:12 PM,27-Jan-2021 3:25:50 PM,Normal,0.9,403167.6,399.5
27-Jan-2021 3:42:12 PM,27-Jan-2021 3:40:51 PM,Normal,0.9,403167.9,399.6
27-Jan-2021 3:57:12 PM,27-Jan-2021 3:55:53 PM,Normal,0.9,403168.2,400.4
27-Jan-2021 4:12:12 PM,27-Jan-2021 4:10:55 PM,Normal,0.8,403168.5,400.5
27-Jan-2021 4:27:12 PM,27-Jan-2021 4:25:51 PM,Normal,0.8,403168.8,400.3
27-Jan-2021 4:42:12 PM,27-Jan-2021 4:40:53 PM,Normal,0.8,403169.1,401.5
27-Jan-2021 4:57:12 PM,27-Jan-2021 4:55:50 PM,Normal,0.8,403169.3,402
27-Jan-2021 5:12:12 PM,27-Jan-2021 5:10:52 PM,Normal,0.8,403169.6,401.7
27-Jan-2021 5:27:12 PM,27-Jan-2021 5:25:48 PM,Normal,0.8,403169.9,400.5
27-Jan-2021 5:42:12 PM,27-Jan-2021 5:40:50 PM,Normal,0.8,403170.2,400.3
27-Jan-2021 5:57:12 PM,27-Jan-2021 5:55:52 PM,Normal,0.8,403170.5,400.4
27-Jan-2021 6:12:12 PM,27-Jan-2021 6:10:53 PM,Normal,0.9,403170.8,397.9
27-Jan-2021 6:27:12 PM,27-Jan-2021 6:25:50 PM,Normal,0.9,403171.1,398.5
27-Jan-2021 6:42:12 PM,27-Jan-2021 6:40:47 PM,Normal,0.9,403171.3,398.2
27-Jan-2021 6:57:12 PM,27-Jan-2021 6:55:53 PM,Normal,0.9,403171.6,398.4
27-Jan-2021 7:12:12 PM,27-Jan-2021 7:10:50 PM,Normal,0.9,403171.9,398.6
27-Jan-2021 7:27:12 PM,27-Jan-2021 7:25:52 PM,Normal,0.9,403172.2,399
27-Jan-2021 7:42:12 PM,27-Jan-2021 7:40:54 PM,Normal,0.9,403172.5,399.3
27-Jan-2021 7:57:12 PM,27-Jan-2021 7:55:50 PM,Normal,0.9,403172.8,399.2
27-Jan-2021 8:12:12 PM,27-Jan-2021 8:10:47 PM,Normal,0.9,403173.1,399.4
27-Jan-2021 8:27:12 PM,27-Jan-2021 8:25:49 PM,Normal,0.9,403173.4,399.6
27-Jan-2021 8:42:12 PM,27-Jan-2021 8:40:50 PM,Normal,0.9,403173.6,399.8
27-Jan-2021 8:57:12 PM,27-Jan-2021 8:55:52 PM,Normal,0.9,403173.9,400.2
27-Jan-2021 9:12:13 PM,27-Jan-2021 9:10:49 PM,Normal,0.9,403174.2,400.1
27-Jan-2021 9:27:13 PM,27-Jan-2021 9:25:50 PM,Normal,0.9,403174.5,400.2
27-Jan-2021 9:42:13 PM,27-Jan-2021 9:40:52 PM,Normal,0.9,403174.8,400
27-Jan-2021 9:57:13 PM,27-Jan-2021 9:55:48 PM,Normal,0.9,403175.1,400.8
27-Jan-2021 10:12:13 PM,27-Jan-2021 10:10:50 PM,Normal,0.9,403175.4,400.7
27-Jan-2021 10:27:13 PM,27-Jan-2021 10:25:52 PM,Normal,0.9,403175.7,401
27-Jan-2021 10:42:13 PM,27-Jan-2021 10:40:48 PM,Normal,0.9,403175.9,400.4
27-Jan-2021 10:57:13 PM,27-Jan-2021 10:55:50 PM,Normal,0.9,403176.2,400.4
27-Jan-2021 11:12:13 PM,27-Jan-2021 11:10:47 PM,Normal,0.9,403176.5,400.6
27-Jan-2021 11:27:13 PM,27-Jan-2021 11:25:48 PM,Normal,0.9,403176.8,399
27-Jan-2021 11:42:13 PM,27-Jan-2021 11:40:50 PM,Normal,0.9,403177.1,399.1
27-Jan-2021 11:57:13 PM,27-Jan-2021 11:55:52 PM,Normal,0.9,403177.4,399.5
28-Jan-2021 12:12:13 AM,28-Jan-2021 12:10:54 AM,Normal,0.9,403177.6,400.1
28-Jan-2021 12:27:13 AM,28-Jan-2021 12:25:55 AM,Normal,0.9,403177.9,400.3
28-Jan-2021 12:42:13 AM,28-Jan-2021 12:40:52 AM,Normal,0.9,403178.2,400.1
28-Jan-2021 12:57:13 AM,28-Jan-2021 12:55:49 AM,Normal,0.9,403178.5,400.7
28-Jan-2021 1:12:13 AM,28-Jan-2021 1:10:50 AM,Normal,0.9,403178.8,401.3
28-Jan-2021 1:27:14 AM,28-Jan-2021 1:25:52 AM,Normal,0.9,403179.1,401.1
28-Jan-2021 1:42:14 AM,28-Jan-2021 1:40:49 AM,Normal,0.9,403179.8,401.8
28-Jan-2021 1:57:14 AM,28-Jan-2021 1:55:50 AM,Normal,0.9,403180.6,401.7
28-Jan-2021 2:12:14 AM,28-Jan-2021 2:10:47 AM,Normal,0.9,403181.4,402.1
28-Jan-2021 2:27:15 AM,28-Jan-2021 2:25:49 AM,Normal,0.9,403182.2,402.5
28-Jan-2021 2:42:15 AM,28-Jan-2021 2:40:50 AM,Normal,0.9,403183,401.4
28-Jan-2021 2:57:15 AM,28-Jan-2021 2:55:52 AM,Normal,0.9,403183.8,401.8
28-Jan-2021 3:12:15 AM,28-Jan-2021 3:10:54 AM,Normal,0.9,403184.5,402.1
28-Jan-2021 3:27:15 AM,28-Jan-2021 3:25:51 AM,Normal,0.9,403185.3,402.4
28-Jan-2021 3:42:15 AM,28-Jan-2021 3:40:47 AM,Normal,0.9,403186.1,402.7
28-Jan-2021 3:57:15 AM,28-Jan-2021 3:55:54 AM,Normal,0.9,403186.9,403.5
28-Jan-2021 4:12:15 AM,28-Jan-2021 4:10:51 AM,Normal,0.9,403187.6,402.8
28-Jan-2021 4:27:15 AM,28-Jan-2021 4:25:47 AM,Normal,0.9,403188.4,402.9
28-Jan-2021 4:42:15 AM,28-Jan-2021 4:40:49 AM,Normal,0.9,403189.2,403.1
28-Jan-2021 4:57:15 AM,28-Jan-2021 4:55:51 AM,Normal,0.9,403190,403.1
28-Jan-2021 5:12:15 AM,28-Jan-2021 5:10:52 AM,Normal,0.9,403190.7,402.6
28-Jan-2021 5:27:15 AM,28-Jan-2021 5:25:54 AM,Normal,0.9,403191.5,402.5
28-Jan-2021 5:42:15 AM,28-Jan-2021 5:40:50 AM,Normal,0.9,403192.3,402.1
28-Jan-2021 5:57:15 AM,28-Jan-2021 5:55:52 AM,Normal,0.9,403193.1,402.1
28-Jan-2021 6:12:15 AM,28-Jan-2021 6:10:49 AM,Normal,0.9,403193.9,401.7
28-Jan-2021 6:27:15 AM,28-Jan-2021 6:25:51 AM,Normal,0.9,403194.6,401.1
28-Jan-2021 6:42:15 AM,28-Jan-2021 6:40:47 AM,Normal,0.9,403195.4,400.6
28-Jan-2021 6:57:15 AM,28-Jan-2021 6:55:54 AM,Normal,0.9,403196.2,402
28-Jan-2021 7:12:15 AM,28-Jan-2021 7:10:51 AM,Normal,0.9,403197,401.5
28-Jan-2021 7:27:15 AM,28-Jan-2021 7:25:47 AM,Normal,0.9,403198.5,400.8
28-Jan-2021 7:42:15 AM,28-Jan-2021 7:40:49 AM,Normal,0.9,403199.3,401.2
28-Jan-2021 7:57:15 AM,28-Jan-2021 7:55:56 AM,Normal,0.9,403200.1,400.4
28-Jan-2021 8:12:15 AM,28-Jan-2021 8:10:53 AM,Normal,0.9,403200.5,399.6
28-Jan-2021 8:27:15 AM,28-Jan-2021 8:25:54 AM,Normal,0.9,403200.8,399.8
28-Jan-2021 8:42:15 AM,28-Jan-2021 8:40:56 AM,Normal,0.9,403201,399.7
28-Jan-2021 8:57:15 AM,28-Jan-2021 8:55:52 AM,Normal,0.9,403201.3,399.2
28-Jan-2021 9:12:15 AM,28-Jan-2021 9:10:49 AM,Normal,0.9,403201.6,398.2
28-Jan-2021 9:27:15 AM,28-Jan-2021 9:25:51 AM,Normal,0.9,403201.9,399.5
28-Jan-2021 9:42:16 AM,28-Jan-2021 9:40:52 AM,Normal,0.9,403202.2,399.7
28-Jan-2021 9:57:16 AM,28-Jan-2021 9:55:54 AM,Normal,0.9,403202.4,399.4
28-Jan-2021 10:12:16 AM,28-Jan-2021 10:10:51 AM,Normal,0.9,403202.7,398.7
28-Jan-2021 10:27:16 AM,28-Jan-2021 10:25:52 AM,Normal,0.9,403203,398.4
28-Jan-2021 10:42:17 AM,28-Jan-2021 10:40:49 AM,Normal,0.9,403203.3,398.3
28-Jan-2021 10:57:17 AM,28-Jan-2021 10:55:51 AM,Normal,0.9,403203.6,398.5
28-Jan-2021 11:12:17 AM,28-Jan-2021 11:10:57 AM,Normal,0.9,403203.8,398.2
28-Jan-2021 11:27:17 AM,28-Jan-2021 11:25:54 AM,Normal,0.9,403204.1,398.2
28-Jan-2021 11:42:17 AM,28-Jan-2021 11:40:56 AM,Normal,0.9,403204.4,398.3
28-Jan-2021 11:57:17 AM,28-Jan-2021 11:55:53 AM,Normal,0.9,403204.7,398.8
28-Jan-2021 12:12:17 PM,28-Jan-2021 12:10:54 PM,Normal,0.9,403205,399.6
28-Jan-2021 12:27:18 PM,28-Jan-2021 12:25:51 PM,Normal,0.9,403205.3,399.8
28-Jan-2021 12:42:18 PM,28-Jan-2021 12:40:53 PM,Normal,0.9,403205.5,399.4
28-Jan-2021 12:57:18 PM,28-Jan-2021 12:55:54 PM,Normal,0.9,403205.8,400.3
28-Jan-2021 1:12:18 PM,28-Jan-2021 1:10:56 PM,Normal,0.9,403206.1,400.8
28-Jan-2021 1:27:18 PM,28-Jan-2021 1:25:58 PM,Normal,0.9,403206.4,400.6
28-Jan-2021 1:42:18 PM,28-Jan-2021 1:40:55 PM,Normal,0.9,403206.7,400
28-Jan-2021 1:57:18 PM,28-Jan-2021 1:55:56 PM,Normal,0.9,403206.9,400.6
28-Jan-2021 2:12:18 PM,28-Jan-2021 2:10:53 PM,Normal,0.9,403207.2,400.3
28-Jan-2021 2:27:18 PM,28-Jan-2021 2:25:55 PM,Normal,0.9,403207.5,399.9
28-Jan-2021 2:42:18 PM,28-Jan-2021 2:40:56 PM,Normal,0.9,403207.8,399.8
28-Jan-2021 2:57:18 PM,28-Jan-2021 2:55:53 PM,Normal,0.9,403208.1,400.1
28-Jan-2021 3:12:18 PM,28-Jan-2021 3:10:50 PM,Normal,0.9,403208.4,400
28-Jan-2021 3:27:18 PM,28-Jan-2021 3:25:57 PM,Normal,0.9,403208.6,400.4
28-Jan-2021 3:42:18 PM,28-Jan-2021 3:40:53 PM,Normal,0.9,403208.9,400.7
28-Jan-2021 3:57:18 PM,28-Jan-2021 3:55:50 PM,Normal,0.9,403209.2,401.2
28-Jan-2021 4:12:18 PM,28-Jan-2021 4:10:51 PM,Normal,0.9,403209.5,401.7
28-Jan-2021 4:27:18 PM,28-Jan-2021 4:25:53 PM,Normal,0.9,403209.8,400.9
28-Jan-2021 4:42:18 PM,28-Jan-2021 4:40:55 PM,Normal,0.9,403210.1,401.3
28-Jan-2021 4:57:18 PM,28-Jan-2021 4:55:51 PM,Normal,0.8,403210.3,401.6
28-Jan-2021 5:12:18 PM,28-Jan-2021 5:10:53 PM,Normal,0.8,403210.6,401.3
28-Jan-2021 5:27:18 PM,28-Jan-2021 5:25:55 PM,Normal,0.8,403210.9,401.8
28-Jan-2021 5:42:18 PM,28-Jan-2021 5:40:51 PM,Normal,0.8,403211.2,401.5
28-Jan-2021 5:57:18 PM,28-Jan-2021 5:55:58 PM,Normal,0.8,403211.5,401.1
28-Jan-2021 6:12:18 PM,28-Jan-2021 6:10:55 PM,Normal,0.8,403211.8,400.3
28-Jan-2021 6:27:18 PM,28-Jan-2021 6:25:52 PM,Normal,0.8,403212.1,400.1
28-Jan-2021 6:42:18 PM,28-Jan-2021 6:40:58 PM,Normal,0.8,403212.7,400.4
28-Jan-2021 6:57:18 PM,28-Jan-2021 6:55:55 PM,Normal,0.8,403213.5,401.2
28-Jan-2021 7:12:18 PM,28-Jan-2021 7:10:56 PM,Normal,0.8,403214.3,401
28-Jan-2021 7:27:18 PM,28-Jan-2021 7:25:53 PM,Normal,0.8,403215.1,401.3
28-Jan-2021 7:42:19 PM,28-Jan-2021 7:40:55 PM,Normal,0.8,403215.8,401.9
28-Jan-2021 7:57:19 PM,28-Jan-2021 7:55:56 PM,Normal,0.8,403216.6,401.6
28-Jan-2021 8:12:19 PM,28-Jan-2021 8:10:58 PM,Normal,0.8,403217.4,401
28-Jan-2021 8:27:19 PM,28-Jan-2021 8:25:55 PM,Normal,0.8,403218.2,400.7
28-Jan-2021 8:42:19 PM,28-Jan-2021 8:40:56 PM,Normal,0.8,403218.6,401
28-Jan-2021 8:57:19 PM,28-Jan-2021 8:55:58 PM,Normal,0.8,403218.8,401.3
28-Jan-2021 9:12:19 PM,28-Jan-2021 9:10:55 PM,Normal,0.8,403219.1,401.6
28-Jan-2021 9:27:19 PM,28-Jan-2021 9:25:56 PM,Normal,0.8,403219.4,400
28-Jan-2021 9:42:19 PM,28-Jan-2021 9:40:58 PM,Normal,0.8,403219.7,400.5
28-Jan-2021 9:57:19 PM,28-Jan-2021 9:55:55 PM,Normal,0.8,403220,400.7
28-Jan-2021 10:12:19 PM,28-Jan-2021 10:10:56 PM,Normal,0.8,403220.3,399.1
28-Jan-2021 10:27:19 PM,28-Jan-2021 10:25:53 PM,Normal,0.8,403220.6,399.4
28-Jan-2021 10:42:19 PM,28-Jan-2021 10:40:54 PM,Normal,0.8,403220.8,399.3
28-Jan-2021 10:57:19 PM,28-Jan-2021 10:55:51 PM,Normal,0.8,403221.1,399.3
28-Jan-2021 11:12:19 PM,28-Jan-2021 11:10:58 PM,Normal,0.8,403221.4,399
28-Jan-2021 11:27:19 PM,28-Jan-2021 11:25:54 PM,Normal,0.8,403221.7,399.5
28-Jan-2021 11:42:19 PM,28-Jan-2021 11:40:56 PM,Normal,0.8,403222,399.7
28-Jan-2021 11:57:19 PM,28-Jan-2021 11:55:53 PM,Normal,0.8,403222.3,399.9
29-Jan-2021 12:12:19 AM,29-Jan-2021 12:10:55 AM,Normal,0.8,403222.5,400.4
29-Jan-2021 12:27:19 AM,29-Jan-2021 12:25:56 AM,Normal,0.8,403222.8,400
29-Jan-2021 12:42:19 AM,29-Jan-2021 12:40:53 AM,Normal,0.8,403223.1,400.7
29-Jan-2021 12:57:19 AM,29-Jan-2021 12:55:54 AM,Normal,0.8,403223.4,401.1
29-Jan-2021 1:12:19 AM,29-Jan-2021 1:10:56 AM,Normal,0.8,403223.7,401.8
29-Jan-2021 1:27:19 AM,29-Jan-2021 1:25:57 AM,Normal,0.8,403224,402.1
29-Jan-2021 1:42:19 AM,29-Jan-2021 1:40:54 AM,Normal,0.8,403224.2,401.9
29-Jan-2021 1:57:19 AM,29-Jan-2021 1:55:56 AM,Normal,0.8,403224.7,402.1
29-Jan-2021 2:12:19 AM,29-Jan-2021 2:10:57 AM,Normal,0.8,403225.4,401.9
29-Jan-2021 2:27:19 AM,29-Jan-2021 2:25:54 AM,Normal,0.8,403226.2,402.5
29-Jan-2021 2:42:19 AM,29-Jan-2021 2:40:56 AM,Normal,0.8,403227,403.1
29-Jan-2021 2:57:19 AM,29-Jan-2021 2:55:57 AM,Normal,0.8,403227.8,403.2
29-Jan-2021 3:12:19 AM,29-Jan-2021 3:10:54 AM,Normal,0.8,403228.6,403
29-Jan-2021 3:27:19 AM,29-Jan-2021 3:26:01 AM,Normal,0.8,403229.3,403.1
29-Jan-2021 3:42:19 AM,29-Jan-2021 3:40:57 AM,Normal,0.8,403230.1,403.1
29-Jan-2021 3:57:19 AM,29-Jan-2021 3:55:54 AM,Normal,0.8,403230.9,403.7
29-Jan-2021 4:12:19 AM,29-Jan-2021 4:10:55 AM,Normal,0.8,403231.7,403.6
29-Jan-2021 4:27:19 AM,29-Jan-2021 4:25:52 AM,Normal,0.8,403232.4,403.5
29-Jan-2021 4:42:19 AM,29-Jan-2021 4:40:54 AM,Normal,0.8,403233.2,403.5
29-Jan-2021 4:57:19 AM,29-Jan-2021 4:55:56 AM,Normal,0.8,403234,403.1
29-Jan-2021 5:12:19 AM,29-Jan-2021 5:10:52 AM,Normal,0.8,403234.8,403.6
29-Jan-2021 5:27:19 AM,29-Jan-2021 5:25:54 AM,Normal,0.8,403235.5,403.4
29-Jan-2021 5:42:20 AM,29-Jan-2021 5:41:01 AM,Normal,0.8,403236.3,403.8
29-Jan-2021 5:57:20 AM,29-Jan-2021 5:55:57 AM,Normal,0.8,403237.1,403.5
29-Jan-2021 6:12:20 AM,29-Jan-2021 6:10:54 AM,Normal,0.8,403237.9,403.2
29-Jan-2021 6:27:20 AM,29-Jan-2021 6:26:00 AM,Normal,0.8,403238.6,403.1
29-Jan-2021 6:42:20 AM,29-Jan-2021 6:40:57 AM,Normal,0.8,403239.4,403.7
29-Jan-2021 6:57:20 AM,29-Jan-2021 6:55:54 AM,Normal,0.8,403240.2,404.3
29-Jan-2021 7:12:20 AM,29-Jan-2021 7:10:55 AM,Normal,0.8,403241,404.8
29-Jan-2021 7:27:20 AM,29-Jan-2021 7:25:57 AM,Normal,0.8,403241.7,404.7
29-Jan-2021 7:42:20 AM,29-Jan-2021 7:40:59 AM,Normal,0.8,403242.5,404.4
29-Jan-2021 7:57:20 AM,29-Jan-2021 7:55:55 AM,Normal,0.8,403243.3,404
29-Jan-2021 8:12:20 AM,29-Jan-2021 8:10:52 AM,Normal,0.8,403244.1,403.6
29-Jan-2021 8:27:20 AM,29-Jan-2021 8:25:54 AM,Normal,0.9,403244.8,403.2
29-Jan-2021 8:42:20 AM,29-Jan-2021 8:40:55 AM,Normal,0.9,403245.6,402.8
29-Jan-2021 8:57:20 AM,29-Jan-2021 8:55:57 AM,Normal,0.9,403246.1,401.7
29-Jan-2021 9:12:20 AM,29-Jan-2021 9:10:54 AM,Normal,0.9,403246.5,401.4
29-Jan-2021 9:27:20 AM,29-Jan-2021 9:25:55 AM,Normal,0.9,403246.7,400.8
29-Jan-2021 9:42:20 AM,29-Jan-2021 9:40:53 AM,Normal,0.9,403247,400.3
29-Jan-2021 9:57:20 AM,29-Jan-2021 9:55:59 AM,Normal,0.9,403247.3,400.4
29-Jan-2021 10:12:20 AM,29-Jan-2021 10:10:55 AM,Normal,0.9,403247.6,400.2
29-Jan-2021 10:27:20 AM,29-Jan-2021 10:25:57 AM,Normal,0.9,403247.9,400.5
29-Jan-2021 10:42:20 AM,29-Jan-2021 10:40:54 AM,Normal,0.9,403248.4,399.9
29-Jan-2021 10:57:20 AM,29-Jan-2021 10:55:55 AM,Normal,0.9,403249.2,399.5
29-Jan-2021 11:12:20 AM,29-Jan-2021 11:10:57 AM,Normal,0.9,403250,399.7
29-Jan-2021 11:27:20 AM,29-Jan-2021 11:25:59 AM,Normal,0.9,403250.7,398.7
29-Jan-2021 11:42:20 AM,29-Jan-2021 11:40:55 AM,Normal,0.9,403251.5,399.2
29-Jan-2021 11:57:20 AM,29-Jan-2021 11:55:57 AM,Normal,0.9,403252.2,399.7
29-Jan-2021 12:12:20 PM,29-Jan-2021 12:10:54 PM,Normal,0.9,403253,399.5
29-Jan-2021 12:27:20 PM,29-Jan-2021 12:25:56 PM,Normal,0.9,403253.7,399.4
29-Jan-2021 12:42:20 PM,29-Jan-2021 12:40:52 PM,Normal,0.9,403254.5,400.3
29-Jan-2021 12:57:20 PM,29-Jan-2021 12:55:54 PM,Normal,0.9,403255.2,400.4
29-Jan-2021 1:12:20 PM,29-Jan-2021 1:10:56 PM,Normal,0.9,403256,400.8
29-Jan-2021 1:27:20 PM,29-Jan-2021 1:25:58 PM,Normal,0.9,403256.8,400.8
29-Jan-2021 1:42:20 PM,29-Jan-2021 1:40:54 PM,Normal,0.9,403257.5,401
29-Jan-2021 1:57:20 PM,29-Jan-2021 1:55:56 PM,Normal,0.9,403258.3,400.7
29-Jan-2021 2:12:20 PM,29-Jan-2021 2:10:58 PM,Normal,0.9,403259,400.5
29-Jan-2021 2:27:20 PM,29-Jan-2021 2:25:54 PM,Normal,0.9,403259.8,400.1
29-Jan-2021 2:42:20 PM,29-Jan-2021 2:41:01 PM,Normal,0.9,403260.6,400.3
29-Jan-2021 2:57:20 PM,29-Jan-2021 2:55:58 PM,Normal,0.9,403261.3,401
29-Jan-2021 3:12:20 PM,29-Jan-2021 3:10:54 PM,Normal,0.9,403262.1,400.9
29-Jan-2021 3:27:20 PM,29-Jan-2021 3:25:56 PM,Normal,0.9,403262.8,401
29-Jan-2021 3:42:20 PM,29-Jan-2021 3:40:52 PM,Normal,0.9,403263.6,400.4
29-Jan-2021 3:57:20 PM,29-Jan-2021 3:55:54 PM,Normal,0.9,403264.3,401.2
29-Jan-2021 4:12:20 PM,29-Jan-2021 4:10:56 PM,Normal,0.9,403265.1,401.7
29-Jan-2021 4:27:20 PM,29-Jan-2021 4:25:57 PM,Normal,0.9,403265.8,402.4
29-Jan-2021 4:42:20 PM,29-Jan-2021 4:40:54 PM,Normal,0.9,403266.6,402.4
29-Jan-2021 4:57:22 PM,29-Jan-2021 4:56:01 PM,Normal,0.9,403267.3,402.3
